timestamp,dpid,src_ip,packet_count,pkt_rate,ema,sustain_count,action
2026-04-03T18:38:42.829283,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:38:42.829329,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:38:42.829337,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:38:45.009669,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:38:45.009704,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:38:45.009710,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:38:45.009716,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:38:45.009720,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:38:45.009724,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:38:46.649888,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:38:46.649919,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:38:46.649925,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:38:46.649930,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:38:46.649935,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:38:46.649939,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:38:47.940168,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:38:47.940216,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:38:47.940222,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:38:47.940231,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:38:47.940236,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:38:47.940240,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:38:49.153266,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:38:49.153300,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:38:49.153306,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:38:49.153312,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:38:49.153316,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:38:49.153321,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:38:50.174345,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:38:50.174386,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:38:50.174398,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:38:50.174410,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:38:50.174422,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:38:50.174433,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:38:51.174172,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:38:51.174206,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:38:51.174231,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:38:51.174239,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:38:51.174244,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:38:51.174248,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:38:53.314417,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:38:53.314455,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:38:53.314462,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:38:53.314467,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:38:53.314472,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:38:53.314477,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:38:54.651333,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:38:54.651367,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:38:54.651373,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:38:54.651378,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:38:54.651382,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:38:54.651386,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:38:55.836940,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:38:55.836983,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:38:55.836996,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:38:55.837007,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:38:55.837018,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:38:55.837027,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:38:57.782855,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:38:57.782889,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:38:57.782895,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:38:57.782900,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:38:57.782905,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:38:57.782909,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:38:59.436967,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:38:59.437005,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:38:59.437012,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:38:59.437017,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:38:59.437023,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:38:59.437037,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:01.948901,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:01.948932,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:01.948938,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:01.948943,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:01.948948,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:01.948952,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:02.949891,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:02.949923,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:02.949929,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:02.949933,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:02.949938,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:02.949942,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:04.669210,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:04.669243,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:04.669249,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:04.669254,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:04.669258,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:04.669262,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:06.449347,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:06.449392,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:06.449399,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:06.449404,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:06.449409,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:06.449414,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:07.453550,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:07.453583,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:07.453588,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:07.453593,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:07.453597,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:07.453602,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:08.461260,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:08.461290,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:08.461295,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:08.461300,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:08.461304,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:08.461308,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:09.462584,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:09.462618,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:09.462624,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:09.462629,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:09.462633,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:09.462637,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:10.464321,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:10.464387,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:10.464403,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:10.464419,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:10.464430,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:10.464442,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:11.464709,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:11.464745,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:11.464751,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:11.464756,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:11.464761,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:11.464765,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:12.469730,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:12.469762,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:12.469767,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:12.469773,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:12.469777,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:12.469781,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:13.472700,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:13.472735,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:13.472740,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:13.472744,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:13.472760,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:13.472764,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:14.479262,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:14.479301,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:14.479307,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:14.479311,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:14.479315,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:14.479320,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:15.480751,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:15.480781,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:15.480786,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:15.480791,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:15.480795,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:15.480799,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:16.519760,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:16.519790,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:16.519796,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:16.519800,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:16.519804,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:16.519808,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:17.528596,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:17.528627,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:17.528632,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:17.528636,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:17.528640,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:17.528644,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:18.531593,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:18.531649,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:18.531661,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:18.531671,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:18.531681,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:18.531690,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:19.534069,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:19.534101,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:19.534106,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:19.534110,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:19.534114,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:19.534118,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:20.537632,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:20.537740,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:20.537762,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:20.537780,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:20.537795,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:20.537810,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:21.558592,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:21.558624,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:21.558629,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:21.558634,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:21.558638,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:21.558642,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:22.567900,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:22.568135,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:22.568149,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:22.568154,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:22.568159,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:22.568163,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:23.568034,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:23.568068,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:23.568073,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:23.568078,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:23.568083,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:23.568087,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:24.571048,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:24.571078,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:24.571084,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:24.571088,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:24.571092,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:24.571096,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:25.588609,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:25.588658,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:25.588665,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:25.588679,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:25.588684,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:25.588689,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:26.594387,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:26.594474,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:26.594492,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:26.594506,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:26.594519,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:26.594531,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:27.591908,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:27.591952,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:27.591958,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:27.591963,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:27.591970,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:27.592000,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:28.604053,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:28.604087,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:28.604093,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:28.604098,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:28.604103,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:28.604107,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:29.608115,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:29.608175,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:29.608189,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:29.608200,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:29.608210,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:29.608220,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:30.613523,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:30.613554,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:30.613560,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:30.613564,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:30.613568,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:30.613571,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:31.616191,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:31.616224,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:31.616230,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:31.616234,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:31.616238,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:31.616243,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:32.625257,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:32.625293,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:32.625299,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:32.625303,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:32.625309,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:32.625313,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:33.630257,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:33.630298,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:33.630400,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:33.630468,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:33.630477,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:33.630483,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:34.632448,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:34.632584,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:34.632595,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:34.632601,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:34.632605,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:34.632609,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:35.643731,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:35.643767,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:35.643773,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:35.643778,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:35.643783,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:35.643788,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:36.646990,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:36.647060,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:36.647076,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:36.647088,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:36.647100,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:36.647133,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:37.646439,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:37.646502,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:37.646515,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:37.646526,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:37.646537,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:37.646547,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:38.652549,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:38.652746,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:38.652754,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:38.652759,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:38.652763,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:38.652767,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:39.654253,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:39.654289,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:39.654317,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:39.654323,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:39.654328,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:39.654333,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:40.657332,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:40.657374,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:40.657380,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:40.657384,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:40.657389,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:40.657393,1,10.0.0.3,1,0.00,0.00,0,normal
2026-04-03T18:39:41.658375,1,10.0.0.1,1,0.00,0.00,0,normal
2026-04-03T18:39:41.658413,1,10.0.0.2,1,0.00,0.00,0,normal
2026-04-03T18:39:41.658419,1,10.0.0.1,1,0.00,0.00,0,normal
